State,Year,PM10,PM2.5,NO2,SO2,UV_Irradiance,Population,Violent_crime,Property_crime,Total_crime,Violent_crime_per_100K,Property_crime_per_100K,Total_crime_per_100K
GA,2016,,14.173387096774194,11.0,6.0,3960,10313620.0,40268.0,307305.0,347573.0,390.4,2979.6,3370.0388418421467
GA,2017,,14.35725806451613,9.0,7.0,4004,10429379.0,37258.0,298298.0,335556.0,357.2,2860.2,3217.411122944137
GA,2018,,13.033870967741937,8.0,4.0,3911,10511131.0,35619.0,277803.0,313422.0,338.9,2642.9,2981.8104255384123
GA,2019,,13.335483870967742,9.0,5.0,4115,10617423.0,36170.0,252249.0,288419.0,340.7,2375.8,2716.4689586164177
HI,2000,31.0,7.2,,9.0,4857,1211537.0,2954.0,60033.0,62987.0,243.82,4955.11,5198.933255855991
HI,2001,33.0,7.716666666666666,,7.0,4893,1224398.0,3117.0,62830.0,65947.0,254.57,5131.5,5386.075442789028
HI,2002,43.0,6.8,,6.0,5073,1244898.0,3262.0,71976.0,75238.0,262.03,5781.68,6043.707998566952
HI,2003,34.0,8.583333333333334,,6.0,4890,1257608.0,3400.0,65867.0,69267.0,270.35,5237.48,5507.837100272899
HI,2004,36.0,6.566666666666666,,10.0,4983,1262124.0,3213.0,60525.0,63738.0,255.0,4796.0,5050.058472860036
HI,2005,28.0,6.5,,18.0,4716,1275194.0,3253.0,61115.0,64368.0,255.0,4793.0,5047.702545651878
HI,2006,23.0,7.05,,4.0,4514,1285498.0,3615.0,54382.0,57997.0,281.2,4230.4,4511.636735335255
HI,2007,29.0,7.0,,10.0,4631,1283388.0,3501.0,54228.0,57729.0,272.8,4225.4,4498.172025918896
HI,2008,31.0,10.066666666666666,,16.0,4661,1287481.0,3510.0,45944.0,49454.0,272.6,3568.5,3841.144063485208
HI,2009,34.0,9.516666666666667,,9.0,4641,1295178.0,3559.0,47419.0,50978.0,274.8,3661.2,3935.984088673526
HI,2010,57.0,9.566666666666668,,18.0,4734,1363359.0,3603.0,45667.0,49270.0,264.3,3349.6,3613.8683941647055
HI,2011,35.0,9.5,,6.0,4576,1374810.0,3949.0,45889.0,49838.0,287.2,3337.8,3625.082738705712
HI,2012,28.0,10.15,,7.0,4634,1390090.0,3378.0,43419.0,46797.0,243.0,3123.5,3366.472674431152
HI,2013,28.0,9.083333333333334,,9.0,4788,1404054.0,3444.0,42875.0,46319.0,245.3,3053.7,3298.947191489786
HI,2014,29.0,7.0,,11.0,4706,1420257.0,3362.0,46022.0,49384.0,236.7,3240.4,3477.117169639016
HI,2015,29.0,8.700000000000001,,13.0,4797,1431603.0,4201.0,54346.0,58547.0,293.4,3796.2,4089.6114355725713
HI,2016,29.0,7.599999999999999,,8.0,5018,1428683.0,3452.0,42353.0,45805.0,241.6,2964.5,3206.099603620957
HI,2017,29.0,7.483333333333333,,8.0,4879,1427538.0,3577.0,40392.0,43969.0,250.6,2829.5,3080.058114039696
HI,2018,26.0,7.033333333333334,,6.0,4549,1420593.0,3622.0,41027.0,44649.0,255.0,2888.0,3142.983247136935
HI,2019,27.0,8.533333333333333,,3.0,4989,1415872.0,4042.0,40228.0,44270.0,285.5,2841.2,3126.695068480766
IA,2000,118.0,19.457142857142856,,64.0,2705,2926324.0,7796.0,86834.0,94630.0,266.41,2967.34,3233.7499196944705
IA,2001,82.0,20.32857142857143,,36.0,2652,2923179.0,7865.0,88634.0,96499.0,269.06,3032.11,3301.166298745304
IA,2002,109.0,18.47142857142857,,24.5,2655,2936760.0,8388.0,92877.0,101265.0,285.62,3162.57,3448.1877987986763
IA,2003,132.0,20.185714285714287,,30.0,2589,2944062.0,8020.0,87178.0,95198.0,272.41,2961.15,3233.559619328669
IA,2004,76.0,19.79642857142857,,31.5,2650,2952904.0,8499.0,85775.0,94274.0,288.0,2905.0,3192.5860102461847
IA,2005,88.0,22.8,,45.0,2354,2966334.0,8642.0,84056.0,92698.0,291.0,2834.0,3125.002106977839
IA,2006,79.0,17.342857142857145,,39.5,2255,2982085.0,8455.0,83579.0,92034.0,283.5,2802.7,3086.22993643709
IA,2007,74.0,20.32857142857143,,29.5,2341,2988046.0,8805.0,78154.0,86959.0,294.7,2615.6,2910.2296283256687
IA,2008,71.0,17.267857142857142,,20.5,2253,2993987.0,8651.0,73276.0,81927.0,288.9,2447.4,2736.384626920558
IA,2009,47.0,17.45357142857143,,29.0,2322,3007856.0,8397.0,69441.0,77838.0,279.2,2308.7,2587.823353245634
IA,2010,61.0,21.685714285714287,,24.0,2327,3050202.0,8191.0,68740.0,76931.0,268.5,2253.6,2522.1608273812685
IA,2011,47.0,17.025,,18.5,2549,3062309.0,7826.0,71361.0,79187.0,255.6,2330.3,2585.859232363553
IA,2012,55.0,16.014285714285716,,36.0,2963,3075039.0,8167.0,70357.0,78524.0,265.6,2288.0,2553.5936292190117
IA,2013,42.0,15.646428571428572,,25.0,2569,3090416.0,8062.0,67800.0,75862.0,260.9,2193.9,2454.750428421288
IA,2014,43.0,15.482142857142858,,16.0,2599,3109481.0,8484.0,65100.0,73584.0,272.8,2093.6,2366.4399300076125
IA,2015,44.0,13.853571428571428,,20.0,2894,3123899.0,8936.0,63957.0,72893.0,286.1,2047.3,2333.398102819586
IA,2016,46.0,12.492857142857144,,17.5,3147,3130869.0,9170.0,65888.0,75058.0,292.9,2104.5,2397.353578191869
IA,2017,62.0,12.632142857142856,,10.0,3118,3145711.0,9230.0,66855.0,76085.0,293.4,2125.3,2418.6900831004505
IA,2018,62.0,13.44285714285714,,15.0,3054,3148618.0,8303.0,57024.0,65327.0,263.7,1811.1,2074.7832858733577
IA,2019,50.0,13.321428571428571,,10.0,2978,3155070.0,8410.0,54699.0,63109.0,266.6,1733.7,2000.240882135737
IL,2000,40.0,24.895,43.77777777777778,83.04761904761905,2849,12419293.0,81567.0,450748.0,532315.0,656.78,3629.42,4286.194069179301
IL,2001,38.0,25.8425,43.66666666666666,95.1904761904762,2793,12482301.0,79504.0,431990.0,511494.0,636.93,3460.82,4097.754091973908
IL,2002,35.0,25.1075,38.888888888888886,66.9047619047619,2816,12600620.0,78214.0,427872.0,506086.0,620.72,3395.64,4016.357925244949
IL,2003,32.0,24.13,43.80555555555556,68.66666666666667,2721,12653544.0,70456.0,415593.0,486049.0,556.81,3284.4,3841.2084393115474
IL,2004,45.0,22.020000000000003,39.41666666666666,48.095238095238095,2791,12712016.0,69365.0,403486.0,472851.0,546.0,3174.0,3719.716841136764
IL,2005,60.0,27.35,40.69444444444444,72.76190476190476,2419,12763371.0,70392.0,393148.0,463540.0,552.0,3080.0,3631.799154000929
IL,2006,42.0,20.865,37.138888888888886,51.42857142857143,2324,12831970.0,69498.0,387478.0,456976.0,541.6,3019.6,3561.2302709560577
IL,2007,72.0,23.795,38.80555555555556,56.523809523809526,2457,12852548.0,68528.0,377322.0,445850.0,533.2,2935.8,3468.9619521358727
IL,2008,44.0,20.3425,36.66666666666666,48.142857142857146,2370,12842954.0,67840.0,381247.0,449087.0,528.2,2968.5,3496.7578331277987
IL,2009,38.0,19.85,35.25,47.66666666666666,2380,12910409.0,64185.0,353347.0,417532.0,497.2,2736.9,3234.072599868835
IL,2010,51.0,21.4775,34.72222222222222,43.90476190476191,2473,12841980.0,57132.0,349064.0,406196.0,444.9,2718.1,3163.032491874306
IL,2011,53.0,19.5225,31.416666666666668,39.38095238095238,2693,12869257.0,55247.0,346025.0,401272.0,429.3,2688.8,3118.0665674793813
IL,2012,43.0,18.0375,31.97222222222222,41.523809523809526,2937,12868192.0,53556.0,332706.0,386262.0,416.2,2585.5,3001.680422548871
IL,2013,38.0,17.017500000000002,33.611111111111114,31.142857142857142,2585,12882135.0,47987.0,292983.0,340970.0,372.5,2274.3,2646.8438655548944
IL,2014,46.0,18.955,33.416666666666664,19.33333333333333,2755,12882189.0,47775.0,269647.0,317422.0,370.9,2093.2,2464.0377501059797
IL,2015,52.0,17.884999999999998,31.666666666666668,17.142857142857142,2988,12859995.0,49354.0,255729.0,305083.0,383.8,1988.6,2372.3415133520657
IL,2016,51.0,14.0525,29.02777777777778,16.523809523809526,3396,12835726.0,56054.0,263256.0,319310.0,436.7,2051.0,2487.666065791682
IL,2017,37.0,13.955000000000002,28.75,10.666666666666666,3392,12802023.0,56180.0,257497.0,313677.0,438.8,2011.4,2450.2143137846256
IL,2018,41.0,14.63,29.11111111111111,11.857142857142858,3148,12723071.0,52343.0,246679.0,299022.0,411.4,1938.8,2350.234467763325
IL,2019,30.0,15.2075,29.194444444444443,10.857142857142858,3418,12671821.0,51561.0,233984.0,285545.0,406.9,1846.5,2253.385681505444
IN,2000,54.0,26.2640625,50.5,112.37037037037037,2844,6080485.0,21230.0,206905.0,228135.0,349.15,3402.77,3751.921104977645
IN,2001,50.0,26.734375,51.0,116.96296296296296,2787,6114745.0,22734.0,211548.0,234282.0,371.79,3459.64,3831.427148638251
IN,2002,44.89473684210526,26.2,44.5,113.96296296296296,2824,6159068.0,22001.0,208965.0,230966.0,357.21,3392.8,3750.015424411616
IN,2003,42.73684210526316,25.715625,54.0,125.29629629629628,2724,6195643.0,21856.0,208034.0,229890.0,352.76,3357.75,3710.510757317683
IN,2004,55.31578947368421,22.5125,47.0,124.62962962962963,2806,6226537.0,20294.0,211929.0,232223.0,326.0,3404.0,3729.569100769818
IN,2005,57.63157894736842,29.0578125,49.5,120.07407407407408,2330,6271973.0,20302.0,216778.0,237080.0,324.0,3456.0,3779.9907620775793
IN,2006,50.63157894736842,22.553125,42.5,134.1851851851852,2268,6313520.0,19876.0,221127.0,241003.0,314.8,3502.4,3817.252499398117
IN,2007,59.578947368421055,24.98125,44.5,122.0,2403,6345289.0,21165.0,215526.0,236691.0,333.6,3396.6,3730.184708687027
IN,2008,50.05263157894737,20.725,43.0,93.66666666666669,2348,6388309.0,21520.0,212959.0,234479.0,336.9,3333.6,3670.4392351716233
IN,2009,48.94736842105263,19.5390625,40.0,87.33333333333333,2345,6423113.0,21404.0,200160.0,221564.0,333.2,3116.2,3449.4800262738645
IN,2010,65.36842105263158,22.8390625,42.0,89.11111111111111,2443,6490622.0,20983.0,199274.0,220257.0,323.3,3070.2,3393.4652179714053
IN,2011,58.05263157894737,20.803125,40.0,66.11111111111111,2602,6516922.0,21626.0,206055.0,227681.0,331.8,3161.8,3493.6891986738524
IN,2012,57.89473684210526,18.621875,38.5,75.18518518518519,2814,6537782.0,22544.0,197994.0,220538.0,344.8,3028.5,3373.2847011417634
IN,2013,47.05263157894737,17.2515625,41.0,67.70370370370371,2527,6570902.0,22991.0,187536.0,210527.0,349.9,2854.0,3203.928471311853
IN,2014,50.10526315789474,20.5296875,40.5,77.33333333333333,2791,6597880.0,24105.0,174909.0,199014.0,365.3,2651.0,3016.3325189303227
IN,2015,53.78947368421053,16.6734375,39.5,49.333333333333336,2907,6619680.0,25653.0,171847.0,197500.0,387.5,2596.0,2983.5279046721294
IN,2016,68.10526315789474,14.5609375,36.5,27.85185185185185,3384,6634007.0,26516.0,168460.0,194976.0,399.7,2539.3,2939.038201195748
IN,2017,45.578947368421055,14.390625,35.5,11.925925925925926,3407,6666818.0,26598.0,161132.0,187730.0,399.0,2416.9,2815.8860793859976
IN,2018,48.05263157894737,15.265625,35.5,11.555555555555555,3294,6695497.0,25009.0,146948.0,171957.0,373.5,2194.7,2568.248481031356
IN,2019,46.42105263157895,15.7078125,35.0,10.592592592592592,3416,6732219.0,24966.0,132694.0,157660.0,370.8,1971.0,2341.8727168560617
KS,2000,,18.544444444444444,,71.0,3083,2688418.0,10470.0,108057.0,118527.0,389.45,4019.35,4408.801012342575
KS,2001,,18.75555555555556,,29.0,3000,2694641.0,10909.0,105537.0,116446.0,404.84,3916.55,4321.391977632642
KS,2002,,19.62222222222222,,79.0,3030,2715884.0,10229.0,100768.0,110997.0,376.64,3710.32,4086.9565857746497
KS,2003,,19.466666666666665,,111.0,2954,2723507.0,10771.0,108777.0,119548.0,395.48,3994.0,4389.487524724556
KS,2004,,17.733333333333334,,143.0,2996,2733697.0,10330.0,109771.0,120101.0,378.0,4016.0,4393.354493932576
KS,2005,,21.55555555555556,,139.0,2785,2744687.0,10634.0,103941.0,114575.0,387.0,3787.0,4174.42863248159
KS,2006,,15.227777777777776,,170.0,2808,2764075.0,11748.0,103658.0,115406.0,425.0,3750.2,4175.212322386332
KS,2007,,18.10555555555556,,160.0,2725,2775997.0,12566.0,102120.0,114686.0,452.7,3678.7,4131.344522346385
KS,2008,,15.322222222222225,,177.0,2751,2797375.0,11586.0,95189.0,106775.0,414.2,3402.8,3816.971267706331
KS,2009,,15.716666666666663,,175.0,2815,2818747.0,11278.0,90420.0,101698.0,400.1,3207.8,3607.915148113683
KS,2010,,15.333333333333334,,168.0,2778,2859143.0,10602.0,89109.0,99711.0,370.8,3116.6,3487.443615097251
KS,2011,,17.4,,162.0,3191,2871238.0,10162.0,88438.0,98600.0,353.9,3080.1,3434.058757929506
KS,2012,,14.483333333333333,,167.0,3435,2885398.0,10292.0,91066.0,101358.0,356.7,3156.1,3512.790956394924
KS,2013,,13.672222222222222,,156.0,3058,2893957.0,9478.0,85280.0,94758.0,327.5,2946.8,3274.340289092064
KS,2014,,16.977777777777778,,125.0,3240,2902507.0,10235.0,80029.0,90264.0,352.6,2757.2,3109.863300932608
KS,2015,,14.494444444444444,,142.0,3350,2911641.0,11353.0,79199.0,90552.0,389.9,2720.1,3109.998794494239
KS,2016,,11.261111111111113,,9.0,3775,2907731.0,11665.0,82293.0,93958.0,401.2,2830.1,3231.316789620498
KS,2017,,12.2,,18.0,3744,2913123.0,12030.0,81593.0,93623.0,413.0,2800.9,3213.836147666954
KS,2018,,13.244444444444444,,6.0,3565,2911359.0,12861.0,77449.0,90310.0,441.8,2660.2,3101.987765850931
KS,2019,,12.588888888888889,,7.0,3673,2913314.0,11968.0,67428.0,79396.0,410.8,2314.5,2725.2812432851388
KY,2000,70.72727272727273,27.73409090909091,32.333333333333336,89.1,3032,4041769.0,11903.0,107723.0,119626.0,294.5,2665.24,2959.743617213156
KY,2001,57.36363636363637,26.61590909090909,32.083333333333336,93.4,2981,4065556.0,10448.0,109001.0,119449.0,256.99,2681.08,2938.0729228671307
KY,2002,56.27272727272727,26.45909090909091,29.83333333333333,77.1,3038,4092891.0,11418.0,107381.0,118799.0,278.97,2623.6,2902.5693574541806
KY,2003,49.0,23.65,28.0,90.3,2926,4117827.0,10777.0,110418.0,121195.0,261.72,2681.46,2943.1785259555586
KY,2004,58.81818181818182,22.10681818181818,28.416666666666668,89.3,3002,4141835.0,10152.0,105209.0,115361.0,245.0,2540.0,2785.2630536948
KY,2005,60.54545454545455,26.97272727272728,28.83333333333333,92.0,2473,4173405.0,11134.0,105608.0,116742.0,267.0,2531.0,2797.2842319401066
KY,2006,56.72727272727273,22.45909090909091,27.416666666666668,91.4,2435,4206074.0,11063.0,107023.0,118086.0,263.0,2544.5,2807.5112325650957
KY,2007,65.36363636363636,25.620454545454542,28.75,103.4,2596,4241474.0,12513.0,106813.0,119326.0,295.0,2518.3,2813.314427955941
KY,2008,60.27272727272727,19.33409090909091,26.166666666666668,74.9,2528,4287931.0,12815.0,114291.0,127106.0,298.9,2665.4,2964.273445631471
KY,2009,44.54545454545455,17.777272727272727,23.916666666666668,66.5,2489,4314113.0,11159.0,108401.0,119560.0,258.7,2512.7,2771.3692246818755
KY,2010,70.27272727272727,19.42954545454545,29.0,71.4,2606,4347223.0,10604.0,111170.0,121774.0,243.9,2557.3,2801.1905531416264
KY,2011,48.36363636363637,18.318181818181817,24.166666666666668,35.5,2774,4369356.0,10406.0,118358.0,128764.0,238.2,2708.8,2946.9789140550693
KY,2012,58.27272727272727,15.94090909090909,23.33333333333333,25.0,2961,4379730.0,9852.0,112800.0,122652.0,224.9,2575.5,2800.44660287278
KY,2013,47.27272727272727,16.036363636363635,22.416666666666668,22.5,2748,4395295.0,8737.0,103857.0,112594.0,198.8,2362.9,2561.6938112231373
KY,2014,36.0,16.102272727272727,21.5,29.1,2982,4412617.0,9495.0,99909.0,109404.0,215.2,2264.2,2479.345023599374
KY,2015,48.36363636363637,15.379545454545456,22.58333333333333,19.4,3156,4425092.0,9676.0,96362.0,106038.0,218.7,2177.6,2396.289161897651
KY,2016,43.63636363636363,13.77727272727273,21.25,10.2,3717,4436113.0,10452.0,97713.0,108165.0,235.6,2202.7,2438.2832448136464
KY,2017,33.36363636363637,12.920454545454543,19.25,7.9,3700,4454189.0,10056.0,94833.0,104889.0,225.8,2129.1,2354.839455622561
KY,2018,40.0,13.670454545454543,16.666666666666668,9.4,3531,4461153.0,9719.0,89235.0,98954.0,217.9,2000.3,2218.126121206782
KY,2019,36.81818181818182,13.90227272727273,20.75,8.8,3739,4467673.0,9701.0,84769.0,94470.0,217.1,1897.4,2114.5236009887026
LA,2000,,23.103703703703705,30.44117647058824,151.0,3720,4468976.0,30440.0,211904.0,242344.0,681.14,4741.67,5422.80826748678
LA,2001,,19.96481481481481,29.44117647058824,126.0,3708,4465430.0,30678.0,207693.0,238371.0,687.01,4651.13,5338.142127409902
LA,2002,,18.08703703703704,26.029411764705884,137.0,3802,4482646.0,29690.0,198838.0,228528.0,662.33,4435.73,5098.06038665556
LA,2003,,18.50925925925926,26.44117647058824,114.0,3649,4496334.0,29062.0,195569.0,224631.0,646.35,4349.52,4995.86996873453
LA,2004,,18.7,25.73529411764705,137.0,3666,4506685.0,28844.0,199153.0,227997.0,640.0,4419.0,5059.084448990778
LA,2005,,21.32037037037037,25.97058823529412,167.0,3243,4523628.0,26889.0,166611.0,193500.0,594.0,3683.0,4277.540062976001
LA,2006,,21.88148148148148,27.08823529411765,137.0,3277,4287768.0,29917.0,171239.0,201156.0,697.7,3993.7,4691.391885008704
LA,2007,,17.546296296296298,26.705882352941178,135.0,3162,4293204.0,31317.0,174991.0,206308.0,729.5,4076.0,4805.455319616772
LA,2008,,15.31851851851852,25.205882352941178,133.0,3313,4451513.0,29576.0,171147.0,200723.0,664.4,3844.7,4509.096120802073
LA,2009,,13.70925925925926,25.352941176470587,140.0,3366,4492076.0,27849.0,170456.0,198305.0,620.0,3794.6,4414.551312132742
LA,2010,,14.488888888888887,23.676470588235293,87.0,3353,4545343.0,25241.0,165667.0,190908.0,555.3,3644.8,4200.079069940376
LA,2011,,15.64259259259259,23.323529411764707,48.0,3884,4574836.0,25406.0,168744.0,194150.0,555.3,3688.5,4243.867976906713
LA,2012,,14.292592592592593,21.705882352941178,32.0,3793,4602134.0,22839.0,162673.0,185512.0,496.3,3534.7,4030.9995319562618
LA,2013,,13.257407407407406,20.705882352941178,27.0,3827,4625470.0,23609.0,165686.0,189295.0,510.4,3582.0,4092.448983562752
LA,2014,,12.66851851851852,20.676470588235293,25.0,3720,4648990.0,23983.0,161192.0,185175.0,515.9,3467.2,3983.123216010359
LA,2015,,13.38148148148148,20.5,18.0,3782,4670724.0,25208.0,156629.0,181837.0,539.7,3353.4,3893.1223510530704
LA,2016,,12.594444444444443,19.47058823529412,22.0,3897,4686157.0,26477.0,154511.0,180988.0,565.0,3297.2,3862.183874761345
LA,2017,,13.242592592592594,18.852941176470587,18.0,3994,4684333.0,26092.0,157712.0,183804.0,557.0,3366.8,3923.8030259590855
LA,2018,,15.001851851851852,18.558823529411764,20.0,3942,4659690.0,25314.0,152996.0,178310.0,543.3,3283.4,3826.64941229996
LA,2019,,12.65925925925926,17.852941176470587,16.0,4151,4648794.0,25537.0,146993.0,172530.0,549.3,3162.0,3711.285120398969
MA,2000,,20.542857142857144,47.083333333333336,53.71428571428572,2534,6349097.0,30230.0,161901.0,192131.0,476.13,2549.98,3026.115367271913
MA,2001,,21.664285714285715,46.333333333333336,42.85714285714285,2481,6379304.0,30587.0,167079.0,197666.0,479.47,2619.08,3098.551189910372
MA,2002,,23.25714285714286,42.25,39.42857142857143,2528,6427801.0,31137.0,167753.0,198890.0,484.41,2609.8,3094.215268954344
MA,2003,,21.764285714285712,40.41666666666666,36.42857142857143,2501,6433422.0,30196.0,164018.0,194214.0,469.36,2549.47,3018.828859664421
MA,2004,,19.02142857142857,38.833333333333336,33.857142857142854,2549,6407382.0,29489.0,158150.0,187639.0,460.0,2468.0,2928.4815545569154
MA,2005,,18.842857142857145,38.5,33.714285714285715,2067,6398743.0,29237.0,151241.0,180478.0,457.0,2364.0,2820.5227182901394
MA,2006,,18.75,35.5,30.285714285714285,2004,6437193.0,28775.0,153913.0,182688.0,447.0,2391.0,2838.007187294213
MA,2007,,18.97142857142857,34.333333333333336,28.0,2166,6449755.0,27832.0,154246.0,182078.0,431.5,2391.5,2823.021959748859
MA,2008,,17.05,36.75,26.857142857142858,2145,6543595.0,29888.0,156083.0,185971.0,456.8,2385.3,2842.0310242305645
MA,2009,,15.185714285714283,33.75,25.571428571428573,2083,6593587.0,30136.0,151914.0,182050.0,457.1,2304.0,2761.016120663912
MA,2010,,15.25,32.0,27.857142857142858,2136,6555466.0,30737.0,154496.0,185233.0,468.9,2356.8,2825.62673652796
MA,2011,,14.7,34.0,24.142857142857142,2332,6587536.0,28219.0,148790.0,177009.0,428.4,2258.7,2687.028958930927
MA,2012,,14.007142857142856,30.0,19.285714285714285,2471,6645303.0,27047.0,143325.0,170372.0,407.0,2156.8,2563.7958118689244
MA,2013,,12.535714285714286,30.08333333333333,18.285714285714285,2439,6692824.0,27038.0,137285.0,164323.0,404.0,2051.2,2455.2117312512623
MA,2014,,11.25,29.166666666666668,9.714285714285714,2516,6755124.0,26689.0,125481.0,152170.0,395.1,1857.6,2252.660350868467
MA,2015,,11.35,33.0,6.428571428571429,2646,6794422.0,26562.0,114871.0,141433.0,390.9,1690.7,2081.604586821366
MA,2016,,9.94285714285714,28.58333333333333,4.285714285714286,2958,6823721.0,25975.0,106430.0,132405.0,380.7,1559.7,1940.363622721386
MA,2017,,9.35,26.416666666666668,4.0,2758,6859819.0,24560.0,98575.0,123135.0,358.0,1437.0,1795.0182067486037
MA,2018,,10.85,26.25,2.857142857142857,2698,6882635.0,23424.0,87658.0,111082.0,340.3,1273.6,1613.945821622097
MA,2019,,10.257142857142856,25.166666666666668,2.142857142857143,2957,6892503.0,22578.0,81317.0,103895.0,327.6,1179.8,1507.3624197189324
MD,2000,,26.15333333333333,44.083333333333336,,2836,5296486.0,41663.0,213422.0,255085.0,786.62,4029.5,4816.117705210587
MD,2001,,27.203333333333333,44.5,,2792,5375156.0,42088.0,219512.0,261600.0,783.01,4083.83,4866.835492774535
MD,2002,,28.30333333333333,45.125,,2862,5458137.0,42015.0,217105.0,259120.0,769.77,3977.64,4747.407402928875
MD,2003,,24.96,48.29166666666666,,2781,5508909.0,38778.0,209418.0,248196.0,703.91,3801.44,4505.356686777727
MD,2004,,24.39,41.0,,2850,5561332.0,38961.0,202474.0,241435.0,701.0,3641.0,4341.3160731997295
MD,2005,,25.09333333333333,44.25,,2318,5600388.0,39369.0,198483.0,237852.0,703.0,3544.0,4247.062882071742
MD,2006,,22.81,39.0,,2354,5615727.0,38110.0,195476.0,233586.0,678.6,3480.9,4159.497069569086
MD,2007,,22.636666666666667,37.0,,2431,5618344.0,36062.0,192796.0,228858.0,641.9,3431.5,4073.40668353522
MD,2008,,20.57,33.916666666666664,,2454,5658655.0,35385.0,198079.0,233464.0,625.3,3500.5,4125.786074606068
MD,2009,,17.006666666666668,35.333333333333336,,2382,5699478.0,33623.0,182422.0,216045.0,589.9,3200.7,3790.6102979957113
MD,2010,,18.206666666666667,36.458333333333336,,2415,5785681.0,31607.0,173309.0,204916.0,546.3,2995.5,3541.7784008485773
MD,2011,,17.41,33.083333333333336,,2641,5828289.0,28797.0,166699.0,195496.0,494.1,2860.2,3354.2605728713866
MD,2012,,16.343333333333334,32.625,,2760,5884868.0,28086.0,162309.0,190395.0,477.3,2758.1,3235.3317015776734
MD,2013,,16.356666666666666,29.58333333333333,,2652,5928814.0,27734.0,157913.0,185647.0,467.8,2663.5,3131.2670628560786
MD,2014,,15.716666666666669,31.791666666666668,,2760,5975346.0,26767.0,150390.0,177157.0,448.0,2516.8,2964.7990258639416
MD,2015,,16.593333333333334,32.416666666666664,,3035,6006401.0,27462.0,139048.0,166510.0,457.2,2315.0,2772.209181504865
MD,2016,,12.946666666666664,31.625,,3343,6024752.0,29019.0,139716.0,168735.0,481.7,2319.0,2800.6961946317456
MD,2017,,13.02,29.125,,3401,6052177.0,30273.0,134496.0,164769.0,500.2,2222.3,2722.474904484783
MD,2018,,12.846666666666666,28.20833333333333,,3085,6035802.0,28330.0,122945.0,151275.0,469.4,2036.9,2506.294938104332
MD,2019,,14.633333333333333,28.666666666666668,,3391,6045680.0,27456.0,117901.0,145357.0,454.1,1950.2,2404.3118391975763
ME,2000,,,,,2304,1274923.0,1397.0,32003.0,33400.0,109.58,2510.19,2619.76605645988
ME,2001,,,,,2265,1286670.0,1434.0,33154.0,34588.0,111.45,2576.73,2688.179564301647
ME,2002,,,,,2275,1294464.0,1396.0,32985.0,34381.0,107.84,2548.16,2656.002793434194
ME,2003,,,,,2269,1305728.0,1422.0,32078.0,33500.0,108.9,2456.71,2565.618566807176
ME,2004,,,,,2350,1314985.0,1364.0,31740.0,33104.0,104.0,2414.0,2517.4431647509286
ME,2005,,,,,1903,1321505.0,1483.0,31889.0,33372.0,112.0,2413.0,2525.302590606922
ME,2006,,,,,1893,1321574.0,1526.0,33286.0,34812.0,115.5,2518.7,2634.131724746401
ME,2007,,,,,1966,1317207.0,1554.0,31992.0,33546.0,118.0,2428.8,2546.7523327768527
ME,2008,,,,,1970,1319691.0,1572.0,32433.0,34005.0,119.1,2457.6,2576.7395549412704
ME,2009,,,,,1933,1318301.0,1579.0,31685.0,33264.0,119.8,2403.5,2523.247725671148
ME,2010,,,,,1975,1327379.0,1621.0,32900.0,34521.0,122.1,2478.6,2600.6890270224253
ME,2011,,,,,2155,1328188.0,1636.0,33809.0,35445.0,123.2,2545.5,2668.67341069186
ME,2012,,,,,2332,1328501.0,1626.0,33398.0,35024.0,122.4,2514.0,2636.3548089162146
ME,2013,,,,,2300,1328302.0,1615.0,30447.0,32062.0,121.6,2292.2,2413.7583170092344
ME,2014,,,,,2299,1330256.0,1698.0,26427.0,28125.0,127.6,1986.6,2114.254699847247
ME,2015,,,,,2649,1329328.0,1729.0,24327.0,26056.0,130.1,1830.0,1960.088104666418
ME,2016,,,,,2617,1330232.0,1649.0,21908.0,23557.0,124.0,1646.9,1770.894099675846
ME,2017,,,,,2683,1335907.0,1617.0,20133.0,21750.0,121.0,1507.1,1628.1073457957775
ME,2018,,,,,2741,1339057.0,1500.0,18201.0,19701.0,112.0,1359.2,1471.2592518466354
ME,2019,,,,,2712,1344212.0,1548.0,16743.0,18291.0,115.2,1245.6,1360.722862167575
MI,2000,60.290909090909096,25.28125,,114.0,2436,9938444.0,55159.0,353297.0,408456.0,555.01,3554.85,4109.858645880583
MI,2001,54.47272727272728,27.4,,129.0,2387,9990817.0,55424.0,352353.0,407777.0,554.75,3526.77,4081.518058032691
MI,2002,60.8,24.81875,,126.0,2415,10050446.0,54306.0,335060.0,389366.0,540.33,3333.78,3874.116631242037
MI,2003,64.81818181818181,24.721875,,122.0,2343,10079985.0,51524.0,330356.0,381880.0,511.15,3277.35,3788.497701137452
MI,2004,59.61818181818182,22.328125,,130.0,2427,10104206.0,49737.0,309805.0,359542.0,492.0,3066.0,3558.339962585878
MI,2005,68.36363636363636,29.49375,,125.0,2081,10120860.0,55877.0,312843.0,368720.0,552.0,3091.0,3643.1686635325455
MI,2006,45.07272727272727,22.7875,,130.0,2055,10095643.0,56778.0,324351.0,381129.0,562.4,3212.8,3775.183017069839
MI,2007,51.43636363636363,21.725,,116.0,2161,10071822.0,53988.0,308775.0,362763.0,536.0,3065.7,3601.761429064175
