State Code,Region,State,Year,PM10,PM2.5,NO2,SO2,UV_Irradiance,Population,Violent_crime,Property_crime,Total_crime,Violent_crime_per_100K,Property_crime_per_100K,Total_crime_per_100K
MO,Midwest,MO,2013,,-0.4375346449021289,-0.0026759134336202237,1.2230241984661467,-0.2462368857742396,-0.025805326589281696,-0.03508902885176547,0.019622653047683784,0.01199725885013503,422.0,3137.0,3559.048875354453
MO,Midwest,MO,2014,,-0.0935893700697693,-0.0026759134336202237,0.8258078332947962,0.02674923527390713,-0.022928722388447828,0.005541781094392395,-0.043377291295106535,-0.036800557967664925,443.3,2909.6,3352.9650499593736
MO,Midwest,MO,2015,,-0.33748860110407564,-0.27048503064538937,0.9903915065132044,0.2496879007965603,-0.020024458531836712,0.10553559522991128,-0.05674265534170913,-0.03438072895703401,497.4,2854.2,3351.6435468578843
MO,Midwest,MO,2016,,-0.9359888986178723,-0.4490244421199021,-0.8928255235820434,0.880589158330055,-0.018926267754310392,0.14871137943343957,-0.07100255162765126,-0.04067642084452163,520.8,2801.8,3322.527538196237
MO,Midwest,MO,2017,,-0.902245558401961,-0.40438958925127394,-0.8532621405968491,0.9473190990307131,-0.01565452561380154,0.1694262861794778,-0.05860347374332989,-0.027059195027432755,530.3,2833.9,3364.225459194456
MO,Midwest,MO,2018,,-0.6287469061256268,-0.31511988351401754,-1.0020204606211796,0.7926269637700966,-0.014470428921242177,0.11840843013637789,-0.10909431751995494,-0.0778507854915987,501.4,2657.8,3159.1948736470704
MO,Midwest,MO,2019,,-0.6589383157924946,-0.27048503064538937,-1.0099331372182185,0.8366080610500758,-0.012157408500292885,0.10905712937673778,-0.11269158085676421,-0.08226852460844285,495.0,2638.7,3133.6579427082484
MS,South,MS,2000,,,,,0.8669398522776476,-0.4940456876201411,-0.48614132688478673,-0.39158472854646514,-0.406629023529167,360.92,3643.46,4004.382952186168
MS,South,MS,2001,,,,,0.8411578297342116,-0.4920888767344396,-0.4938650278286667,-0.36305058518999256,-0.38303465656055374,350.1,3835.13,4185.226951860881
MS,South,MS,2002,,,,,0.9564186363989846,-0.49007616114764324,-0.49824475096925763,-0.363170175061562,-0.38375026411412494,343.27,3815.89,4159.159713376572
MS,South,MS,2003,,,,,0.7334799708763314,-0.48868600733691264,-0.5123900730044094,-0.3745981831887394,-0.3956094944961401,325.55,3720.39,4045.943453623579
MS,South,MS,2004,,,,,0.7850440159632036,-0.48583413584415475,-0.5364193648298138,-0.40432822526090656,-0.4246763978426418,295.0,3481.0,3776.517115467352
MS,South,MS,2005,,,,,0.08589622816767226,-0.4828603569796378,-0.5493513851841263,-0.4318291121270191,-0.45026453845762104,278.0,3260.0,3538.476074668069
MS,South,MS,2006,,,,,0.21632293044623127,-0.4844040291973014,-0.5327794597872957,-0.4406213594848056,-0.45555093414238396,298.6,3208.8,3507.3903811663818
MS,South,MS,2007,,,,,0.15717593755246614,-0.4831973950074421,-0.538372484608726,-0.44047306804405945,-0.4562044947982467,291.3,3200.8,3492.0694741133725
MS,South,MS,2008,,,,,0.21783952000760987,-0.4800616095876584,-0.5250557588434157,-0.4738577765913893,-0.48321144114082665,304.5,2940.1,3244.56195675686
MS,South,MS,2009,,,,,0.25878743816483185,-0.47833705200205473,-0.5442318439454625,-0.4703370507723844,-0.4828474326742702,281.3,2953.3,3234.5911037819837
MS,South,MS,2010,,,,,0.31035148325170403,-0.47569167666962325,-0.5532576247419506,-0.46356826404155316,-0.4782559622438423,269.3,2983.0,3252.278059252436
MS,South,MS,2011,,,,,0.9579352259603632,-0.47445650473967627,-0.5521626939568028,-0.4563019834449929,-0.47181963072154876,269.8,3025.5,3295.3031580869906
MS,South,MS,2012,,,,,0.9260868451714127,-0.4732947991970318,-0.5600639512442204,-0.4858741668866884,-0.49849566027635017,260.1,2810.5,3070.6022200271227
MS,South,MS,2013,,,,,0.8290251132431828,-0.47259862468627856,-0.5532576247419506,-0.497512653187828,-0.5076082813198031,267.4,2724.7,2992.0697564561733
MS,South,MS,2014,,,,,1.1126273612209798,-0.4722713919332736,-0.5434328403995439,-0.47174342766204125,-0.48395186745348123,278.3,2902.6,3180.885689154596
MS,South,MS,2015,,,,,1.0352812935906714,-0.47243383753069557,-0.5457114801416081,-0.4817746260892874,-0.4929445311613644,275.8,2833.6,3109.4132905662573
MS,South,MS,2016,,,,,1.3249498998139828,-0.47344626874057394,-0.541065422485711,-0.49262860283293136,-0.5016807343587191,281.7,2764.1,3045.874694138001
MS,South,MS,2017,,,,,1.33859920586639,-0.47363871555193415,-0.5376622592345761,-0.49712518200394296,-0.5050933137326858,285.7,2733.9,3019.570389732248
MS,South,MS,2018,,,,,1.2764190338498678,-0.47408946549793374,-0.5553291154165545,-0.5443870992481926,-0.548431003552139,266.0,2405.3,2671.2333362406152
MS,South,MS,2019,,,,,1.5630544609504218,-0.47480232361058444,-0.5451788111109958,-0.5491419925417943,-0.5511238389126873,277.9,2375.8,2653.731382400545
MT,West,MT,2000,,3.90647641657783,,1.3338016708246907,-0.8058584339229404,-0.7783200682552835,-0.7257240197646804,-0.7452693819157049,-0.7459552341771779,240.64,3292.75,3533.3824727470223
MT,West,MT,2001,,-0.5926356122103531,,1.5110456265983612,-0.8741049641849772,-0.7779925428075085,-0.695657812259002,-0.7430306595199246,-0.7398167277638852,352.38,3336.34,3688.71989412151
MT,West,MT,2002,,-0.1379885019328106,,1.5110456265983612,-0.9089865240966848,-0.7772578789344832,-0.6953618850197729,-0.749842498604521,-0.7456656819878716,351.53,3161.35,3512.880819569565
MT,West,MT,2003,,1.7469026427595025,,1.2325194103825934,-0.9059533449739275,-0.7760625134932738,-0.6908046055356445,-0.7513875997451984,-0.746364743702054,365.18,3098.01,3463.194499689959
MT,West,MT,2004,,0.3071867935472836,,1.4604044963773124,-0.7800764113795043,-0.7747016291595561,-0.7093888361592331,-0.7571901003137484,-0.7539799662808087,294.0,2936.0,3229.836447589868
MT,West,MT,2005,,1.0459883477482903,,0.7261081081721066,-1.027280509884215,-0.773421089540239,-0.7120225885883723,-0.7467044603745384,-0.745280991222079,282.0,3143.0,3424.391078051022
MT,West,MT,2006,,1.3775018656589986,,0.5995052826194849,-0.8847210911146273,-0.7721095242752882,-0.7190360641581024,-0.7659345117229073,-0.7628899007917471,253.7,2687.5,2941.2511962330304
MT,West,MT,2007,,2.419401493378367,,0.827390368614204,-0.8619722476939484,-0.7701734947182659,-0.7084714617176229,-0.7606629901841255,-0.7568548058746352,287.5,2765.4,3052.9481835047045
MT,West,MT,2008,,0.6481721262554407,,1.0552754546089231,-1.024247330761458,-0.7686845564226166,-0.7036182549942653,-0.7614570669313467,-0.7568630787943297,301.4,2719.2,3020.655244903335
MT,West,MT,2009,,1.2827837176845105,,0.6248258477300093,-0.9484178526925282,-0.7676668567068758,-0.7167870171399611,-0.772454551520874,-0.7682135246151351,253.6,2464.0,2717.671686552361
MT,West,MT,2010,,1.5574663468105263,,1.1059165848299717,-1.1910721825131032,-0.7653298353147759,-0.709092908920004,-0.7658292726359262,-0.761409048166438,275.8,2564.1,2839.8781784899056
MT,West,MT,2011,,0.913382940584007,,0.8527109337247283,-0.7800764113795043,-0.7642701338995217,-0.7109572505271474,-0.7766114954566284,-0.7709932256324753,267.5,2319.7,2587.159474213058
MT,West,MT,2012,,2.2678524566191864,,0.5741847175089606,-0.3038672891066262,-0.7632025297254739,-0.7070214182454002,-0.7625142413960208,-0.7582529293029997,278.8,2595.9,2874.7063632403574
MT,West,MT,2013,,0.8849674961916609,,0.017132285077425105,-0.5495547980499582,-0.7617872041645122,-0.7176452061337255,-0.7632269970305747,-0.7603542509053938,240.7,2556.5,2797.27926002177
MT,West,MT,2014,,0.2692995343574885,,1.1565577150510205,-0.4069953792803705,-0.760603692861493,-0.6905086782964154,-0.7652743756318439,-0.7583315220400971,328.5,2494.5,2822.9605219437635
MT,West,MT,2015,,1.8226771611390926,,0.017132285077425105,-0.16282445989841698,-0.7591845622685196,-0.6831104973156875,-0.757740213722968,-0.750782482818898,349.6,2623.6,2973.1380736125407
MT,West,MT,2016,,0.004088720028921512,,-0.7424846682383051,-0.041497294988129554,-0.7583493577419548,-0.6749724982368868,-0.7526887375478741,-0.7452768547622318,374.1,2710.8,3084.9482408035
MT,West,MT,2017,,2.4667605673656112,,-0.38799675669096434,-0.08092862358397299,-0.7566170437449425,-0.6727530439426683,-0.7571422643651207,-0.7488176643914627,377.1,2591.6,2968.701362122356
MT,West,MT,2018,,-0.7252410193746363,,-0.6412024077962077,-0.26291937094940415,-0.7551283981440634,-0.6704152187527583,-0.7592374789150176,-0.7503026534766192,380.9,2525.5,2906.384202363611
MT,West,MT,2019,,-0.8483746117414708,,-0.7424846682383051,-0.2265212214763179,-0.7539410818090326,-0.6618925142629597,-0.7752481709207366,-0.7629560841493028,404.9,2193.2,2598.1073712220877
NC,South,NC,2000,,1.3940011559513292,0.9346559968075717,0.49822302217738756,0.36494870746133334,0.26764196179433786,0.3952483624352175,0.8152062326506582,0.7601049774410349,497.57,4421.76,4919.326655579179
NC,South,NC,2001,,1.1019026092945206,0.9346559968075717,0.6501464128405335,0.35584917009306183,0.2876849679158886,0.40749975013930295,0.8527861538926446,0.7943135003776464,494.3,4443.75,4938.049914808556
NC,South,NC,2002,,1.0698206559483225,0.532942320989918,1.5110456265983612,0.4665602080736991,0.307277663133595,0.3676383510151408,0.8046201372193297,0.747091674761642,470.16,4251.22,4721.383494953094
NC,South,NC,2003,,0.9112441436942618,0.8007514382016871,0.5995052826194849,0.28153628158551075,0.3200248130675099,0.3418334957543618,0.8330920938425862,0.7681048907855823,454.92,4277.98,4732.892380479319
NC,South,NC,2004,,0.889856174796796,0.2651332037781489,1.2831605406036422,0.3770814239523621,0.33952121170584365,0.34177431030651595,0.8123695608970306,0.7501774738076773,448.0,4161.0,4608.318888379418
NC,South,NC,2005,,1.1733995338946177,0.22049835090952072,1.0299548894983988,-0.40851196884174906,0.36041581326108657,0.41297440406504166,0.8053233256641581,0.7540367908451451,468.0,4075.0,4543.291549400558
NC,South,NC,2006,,0.9540200814891907,0.3544029095154053,0.751428673282631,-0.3463317968252268,0.38577240023957043,0.4565940791274136,0.8584451466153112,0.8060693192634807,475.6,4120.8,4596.440695285556
NC,South,NC,2007,,0.7810830758325445,0.4883074681212899,0.49822302217738756,-0.2250046319149393,0.4157043918647204,0.46067787502877544,0.8842478573051374,0.82895221513837,466.4,4087.3,4553.741781289373
NC,South,NC,2008,,0.35760129166273685,0.5775771738585462,-0.514599582243586,-0.18860648244185307,0.44293993292005135,0.48606843215463374,0.8954223349045876,0.8421640678904302,466.3,4030.3,4496.636471365074
NC,South,NC,2009,,-0.49852854906150695,0.3990377623840335,-0.7424846682383051,-0.29021798305421886,0.4625138956724694,0.33245260227079876,0.7586497905880302,0.7024220448713799,404.3,3668.1,4072.3987206323
NC,South,NC,2010,,-0.1282111447225403,0.17586349804089255,-0.8184463635698781,-0.203772378055639,0.48876129918384276,0.2362762495213355,0.6873933615120845,0.6273618444835019,362.7,3443.5,3806.193446729442
NC,South,NC,2011,,-0.23179002266883533,0.04195893943500797,-0.9703697542330242,0.2481713112351817,0.5028350881633702,0.20949483437110034,0.7417349991532461,0.670608532186316,349.8,3526.8,3876.5581503916414
NC,South,NC,2012,,-0.691631353964334,-0.04731076630224841,-0.9197286240119755,0.18447454965728083,0.5162936327360852,0.22991381387790946,0.6844849358355153,0.6239575380292296,353.5,3370.8,3724.296712761239
NC,South,NC,2013,,-0.7652670754541783,-0.49365929498853034,-1.0716520146751216,0.16930865404349488,0.5308838816375062,0.1910881600910492,0.586205979379735,0.5335469351482722,336.6,3128.0,3464.6519212921125
NC,South,NC,2014,,-0.7499899548131316,-0.31511988351401754,-0.8690874937909268,0.41044639430269114,0.5443956966583848,0.1782449179085055,0.4783311316292213,0.4384704055596369,329.1,2872.1,3201.243573313595
NC,South,NC,2015,,-0.8092651829003914,-0.35975473638264577,-0.9703697542330242,0.7774610681563107,0.5593838640997971,0.24139579075999923,0.43377194548244136,0.40876648739666144,347.0,2750.1,3097.0938190357638
NC,South,NC,2016,,-0.33414673096384645,-0.49365929498853034,-1.0463314495645972,1.3173669520070899,0.5760509287426729,0.32765858099528705,0.44133959255535665,0.42736814732966527,371.8,2734.8,3106.6423319646788
NC,South,NC,2017,,-0.8877895829953708,-0.40438958925127394,-1.0969725797856458,1.4887415724428708,0.593134059001288,0.3157327132543536,0.3634674517841886,0.35836372415813533,363.7,2545.3,2908.9634132512265
NC,South,NC,2018,,-0.9999236485006519,-0.5382941478571586,-1.0716520146751216,1.3810637135849908,0.6089682606757599,0.30436910726795546,0.2765830182915462,0.28164480337151704,356.2,2343.8,2699.994172390326
NC,South,NC,2019,,-0.9452315566057051,-0.5829290007257868,-1.0716520146751216,1.4826752141973565,0.624549720416225,0.36399844597262265,0.2953012249895977,0.3061657373459104,371.8,2357.3,2729.106670007601
ND,Midwest,ND,2000,,-1.493811134367625,-2.23441855686503,0.44758189195633885,-0.9954321290952646,-0.8163696566352083,-0.774492828789639,-0.8195873117038287,-0.8170361601920185,81.44,2206.63,2288.0722516350047
ND,Midwest,ND,2001,,-1.4031523355920437,-2.1451488511277734,0.37162019662476586,-1.0788445549710872,-0.8175041415642307,-0.7750254978202514,-0.8164157883098067,-0.8143681435905537,79.6,2338.1,2417.692230096084
ND,Midwest,ND,2002,,-1.511401647562887,-2.23441855686503,0.2956585012931928,-1.0955270401462518,-0.8175536069803826,-0.7752918323355577,-0.8167602071399267,-0.8147031968381795,78.22,2327.99,2406.207124946776
ND,Midwest,ND,2003,,-1.0242797436940914,-2.23441855686503,0.5488641523984362,-1.1122095253214164,-0.8175935598165053,-0.7753806105073263,-0.8238207931573875,-0.8208210209522361,77.78,2096.12,2173.9027541781243
ND,Midwest,ND,2004,,-1.3598526108037063,-2.23441855686503,0.5488641523984362,-0.9954321290952646,-0.8172319354280101,-0.7734570834523371,-0.8276141838835708,-0.8238323637210213,88.0,1963.0,2051.050749008342
ND,Midwest,ND,2005,,-1.3503807960062575,-2.23441855686503,0.34629963151424153,-1.2835841457571973,-0.8171779332429212,-0.771474370949502,-0.8271262572075674,-0.823133302006839,98.0,1978.0,2076.406089744093
ND,Midwest,ND,2006,,-0.9173835481228835,-2.23441855686503,-0.05882941025414792,-1.2183707946179179,-0.8172964746248237,-0.7659109388519946,-0.8265330914445829,-0.8218427265345025,127.9,2000.3,2128.11798693752
ND,Midwest,ND,2007,,-1.4315677799843902,-2.23441855686503,0.3969407617352902,-1.288133914441333,-0.8167333298870944,-0.7630108519075492,-0.8295515398029959,-0.8240474596330774,142.4,1889.6,2031.9986243874223
ND,Midwest,ND,2008,,-1.416683499588399,-2.23441855686503,0.1943762408510955,-1.288133914441333,-0.8164836612481737,-0.7539850711110612,-0.8255046185490855,-0.8192863943489129,189.6,2016.5,2206.0394031377205
ND,Midwest,ND,2009,,-1.4396864783822034,-2.23441855686503,-0.1347911055857209,-1.370029750755777,-0.8156900193789673,-0.7515584677493824,-0.8275711315298058,-0.8207341552954442,200.7,1932.8,2133.435573337621
ND,Midwest,ND,2010,,-1.1054667276722236,-2.23441855686503,0.2956585012931928,-1.418560616719892,-0.8116237572849416,-0.7441602867686544,-0.8299246602022926,-0.8217351785784744,229.5,1780.2,2009.697181710244
ND,Midwest,ND,2011,,-1.6291227743311796,-2.3236882626022863,0.11841454551952246,-1.0485127637435154,-0.8102622875616837,-0.7399877126955239,-0.8240121369518987,-0.8160392733688355,247.0,1936.7,2183.6966248106537
ND,Midwest,ND,2012,,-1.4139772667891277,-2.23441855686503,-0.1854322358067696,-0.5055737007699791,-0.8077139405455502,-0.7389815600821449,-0.8189845787511186,-0.8115512144345884,245.7,2038.5,2284.1825349863475
ND,Midwest,ND,2013,,-1.4816330867709047,-2.23441855686503,-0.5905612775751591,-1.0621620697959226,-0.8044872733996413,-0.7351049132482435,-0.8149137395228944,-0.8074892108646062,256.3,2094.0,2350.313038694043
ND,Midwest,ND,2014,,-1.8172059538805199,-2.23441855686503,-0.9703697542330242,-0.9438680840083924,-0.8020510284804675,-0.7307547828315754,-0.8115221707651845,-0.8039484012353754,270.4,2142.7,2413.112804713259
ND,Midwest,ND,2015,,-0.2638283270989155,-2.23441855686503,-0.9703697542330242,-0.4433935287534567,-0.799579660188878,-0.7363478076530058,-0.8107424448025516,-0.8040559491914034,239.4,2116.5,2355.841448382737
ND,Midwest,ND,2016,,-1.6534788695246192,-2.23441855686503,-0.9197286240119755,-0.2947677517383546,-0.7997814732328824,-0.7335956843281749,-0.8038971205539158,-0.7977519843842213,252.1,2309.7,2561.849147903244
ND,Midwest,ND,2017,,-1.2137160396430675,-2.23441855686503,-0.8437669286804025,-0.31448341603627633,-0.7998041570775675,-0.7270852850651344,-0.8079583925924146,-0.8003538176281305,281.3,2197.8,2479.1069019702327
ND,Midwest,ND,2018,,-0.9052055005261638,-2.23441855686503,-0.9450491891224998,-0.5359054919975509,-0.7994109216538984,-0.7262270960713699,-0.8126510991528002,-0.8042917274026957,284.1,2060.6,2344.739341494301
ND,Midwest,ND,2019,,-1.7982623242856224,-2.23441855686503,-0.9956903193435485,-0.6223510969961307,-0.7988281663665703,-0.7257832052125263,-0.8153059943016422,-0.8065254157202012,284.6,1977.0,2261.627006726487
NE,Midwest,NE,2000,2.8848149121460143,0.16240333878628077,,,-0.16434104945979558,-0.6599150821156693,-0.6240730130894785,-0.5789342213471776,-0.5879135127939717,327.59,3767.92,4095.513080105162
NE,Midwest,NE,2001,1.2371099915418318,-0.04462347035795789,,,-0.2720189083176757,-0.6596264850723216,-0.6356733608672599,-0.5574845819824796,-0.570987119099097,304.34,4025.31,4329.645378479893
NE,Midwest,NE,2002,2.4728886819949687,0.002735603629286141,,,-0.2811184456859473,-0.6572929760174632,-0.6293405179477568,-0.5612397039497606,-0.5733490376718667,313.91,3942.79,4256.69970737575
NE,Midwest,NE,2003,3.5255890479365295,-0.022973607963788594,,,-0.3402654385797124,-0.6558132576070729,-0.6412367929647673,-0.5785850189221948,-0.5900106979365186,288.97,3711.4,4000.365666239864
NE,Midwest,NE,2004,0.962492504774468,0.058213376014343746,,,-0.252303244019754,-0.6545820370565226,-0.6303762632850587,-0.5931271473050408,-0.6010674551081706,309.0,3520.0,3828.165410160989
NE,Midwest,NE,2005,1.5117274783091954,0.31936484114400465,,,-0.5556211562954726,-0.6529600689878494,-0.6405857530384632,-0.5993697386009665,-0.607892613856104,287.0,3423.0,3710.227560244646
NE,Midwest,NE,2006,1.0998012481581498,-0.2908906550916263,,,-0.5798865892775301,-0.6515633295447909,-0.6425092800934525,-0.6047847679856315,-0.6128439562932412,281.8,3340.7,3622.5118487432496
NE,Midwest,NE,2007,0.8709533425186801,-0.2083505547138586,,,-0.610218380505102,-0.6506501218619865,-0.6311456741070544,-0.6190063955126714,-0.6235532508377256,302.4,3161.4,3463.879439030616
NE,Midwest,NE,2008,0.7336445991349981,-0.7523033473673474,,,-0.5510713876113369,-0.6495703708549784,-0.6261149110401594,-0.6418193594132612,-0.6425768296751472,310.7,2880.7,3191.449362467725
NE,Midwest,NE,2009,-0.364825347934457,-0.6643507813910368,,,-0.5738202310320157,-0.6474234547160775,-0.6402602330753112,-0.6500423589823772,-0.6516646319595166,281.6,2761.5,3043.104854173311
NE,Midwest,NE,2010,0.27594878785605853,0.2936556295509279,,,-0.5920193057685589,-0.6425175976739351,-0.6392540804619322,-0.6538070481393837,-0.6547793862244826,278.3,2667.9,2946.221083512145
NE,Midwest,NE,2011,-0.364825347934457,-0.2949500042905331,,,-0.12490972086395218,-0.640688255360625,-0.6519197663009385,-0.6447230014949676,-0.6486946537892039,253.2,2752.9,3006.065750192251
NE,Midwest,NE,2012,0.0013313010886947473,-0.25570962870110264,,,0.5302569696516001,-0.6388283264438364,-0.6478655631234995,-0.6424412267454224,-0.6461548674430032,258.8,2759.7,3018.567925189317
NE,Midwest,NE,2013,-0.5936732535739268,-0.46138332144570593,,,-0.203772378055639,-0.6369015167720731,-0.6505289082765616,-0.6528933815205931,-0.6555653135954568,252.2,2623.4,2875.5440146083843
NE,Midwest,NE,2014,-0.5479036724460328,-0.6657038977906725,,,0.010066750098742609,-0.6347847481944957,-0.6360580662782578,-0.6600305050558583,-0.6597141828222308,276.2,2524.0,2800.189062018715
NE,Midwest,NE,2015,-0.5021340913181388,-0.9403865269166881,,,0.08589622816767226,-0.6328514992377896,-0.6357325463151057,-0.6840967708104959,-0.6804792112553372,274.9,2241.1,2515.939858347529
NE,Midwest,NE,2016,-0.41059492906235096,-1.1717694312543663,,,0.7031481796487596,-0.6311812365320449,-0.6224454132737184,-0.6807386872168255,-0.6757181459711727,296.8,2264.5,2561.224741206635
NE,Midwest,NE,2017,0.32171836898395245,-0.8781431725334526,,,0.8684564418390263,-0.6293558455981316,-0.6161717558020611,-0.6785095320107709,-0.6729136261947493,305.9,2274.0,2579.897879042288
NE,Midwest,NE,2018,0.32171836898395245,-0.6508196173946821,,,0.34371645360203307,-0.6285453737796427,-0.6247536457397055,-0.6951086061846116,-0.6884667152203429,289.9,2087.3,2377.215786756847
NE,Midwest,NE,2019,-0.22751660455077505,-0.9309147121192392,,,0.4286454690392343,-0.6272583948753827,-0.6177105774460524,-0.6986676007625187,-0.6905597639030424,300.9,2039.3,2340.2508674488527
NH,Northeast,NH,2000,,0.47767945990136185,2.184431877129161,0.14373511063004682,-0.8088916130456977,-0.7294998977241292,-0.725842390660372,-0.7539085542378826,-0.7534422265006685,175.35,2257.75,2433.1073503017515
NH,Northeast,NH,2001,,0.5439821634835037,2.0951621713919044,-0.23607336602781828,-0.8801713224304915,-0.726076100650538,-0.726523023310599,-0.7577928332664585,-0.7568961704731075,170.27,2151.32,2321.5883975377646
NH,Northeast,NH,2002,,0.7997211630146217,1.693448495574251,-0.28671449624886697,-0.8361902251505123,-0.7237528359126341,-0.7291271830158153,-0.7618062693563296,-0.7607306687514919,161.25,2058.73,2219.9809263279417
NH,Northeast,NH,2003,,0.4326883396134806,1.5595439369683666,-0.3373556264699157,-0.8680386059394628,-0.7219043220918805,-0.7332701643650229,-0.7608591175734994,-0.7604907540803524,148.79,2053.92,2202.70919874162
NH,Northeast,NH,2004,,0.1390620808925674,1.3810045254938537,-0.38799675669096434,-0.7679436948884756,-0.7202239614165664,-0.7248066453230702,-0.759854562652316,-0.7584390699961252,170.0,2052.0,2221.420000015394
NH,Northeast,NH,2005,,0.030136210721906267,1.3363696726252254,-0.4639584520225374,-1.5095559904026077,-0.7186476537320333,-0.7388040037386074,-0.774808080193361,-0.7733261889863143,132.0,1796.0,1928.4089347603708
NH,Northeast,NH,2006,,0.17694934008236252,1.0685605554134563,-0.5399201473541104,-1.5944850058398088,-0.7179225024390372,-0.7359926949659308,-0.769498289895677,-0.7683417548703994,138.7,1874.1,2012.7842907608592
NH,Northeast,NH,2007,,-0.09062942794556655,0.9792908496762,-0.5652407124646347,-1.385195646369563,-0.7177859603287717,-0.7364957712726203,-0.7682832568005313,-0.7673614138866053,137.3,1892.0,2029.3685800879748
NH,Northeast,NH,2008,,-0.3511043348754084,1.202465114019341,-0.5905612775751591,-1.4397928705791923,-0.7169014367334401,-0.7270260996172885,-0.7531766642238775,-0.7529748065379313,160.9,2122.3,2283.201399227762
NH,Northeast,NH,2009,,-0.36057614967285734,0.9346559968075717,-0.6158818426856834,-1.4777076096136572,-0.7165058597516099,-0.7274108050282864,-0.7504500151520939,-0.7506707984030229,159.6,2161.0,2320.59339788234
NH,Northeast,NH,2010,,-0.6305228714001482,0.7561165853330589,-0.6665229729067321,-1.4504089975088426,-0.7176426862387932,-0.7247474598752243,-0.7475511566652502,-0.747791822349349,167.4,2219.8,2387.1379784584988
NH,Northeast,NH,2011,,-0.4316147606537234,0.8453862910703154,-0.7171641031277808,-1.1986551303199962,-0.7174397024157084,-0.7166390535203465,-0.7433607275654563,-0.7430348935250319,188.0,2283.9,2471.8668117136026
NH,Northeast,NH,2012,,-0.6068433344065262,0.6222120267271743,-0.8690874937909268,-0.9332519570787422,-0.7169387553166315,-0.7058968947363295,-0.7339466128755087,-0.7333928056211333,215.0,2426.9,2641.839504183133
NH,Northeast,NH,2013,,-0.8838939172319038,0.532942320989918,-0.8944080589014511,-1.0257639203228366,-0.7166691834333422,-0.711785846796989,-0.7484600396891781,-0.7467659803072355,199.6,2194.3,2393.878465445473
NH,Northeast,NH,2014,,-1.0685943057821554,0.532942320989918,-0.9450491891224998,-0.9347685466401209,-0.7160052053473032,-0.7122889231036784,-0.7625333757754719,-0.759005764995196,197.7,1965.2,2162.88302073199
NH,Northeast,NH,2015,,-1.1135854260700373,0.8453862910703154,-1.0463314495645972,-0.5343889024361723,-0.7156229459775139,-0.7114899195577599,-0.7762575094367828,-0.7707615838810303,199.3,1745.7,1945.0506835972728
NH,Northeast,NH,2016,,-1.5042977864648006,0.3544029095154053,-1.0969725797856458,-0.31448341603627633,-0.7149779930515333,-0.7110164359749933,-0.7901586361080166,-0.7827159528395318,199.8,1522.3,1722.152934611221
NH,Northeast,NH,2017,,-1.5919120733412022,0.22049835090952072,-1.1222931448961702,-0.513156648576872,-0.7138394103957291,-0.7110164359749933,-0.7986160318254086,-0.7900292138494386,198.7,1381.8,1580.5093108032129
NH,Northeast,NH,2018,,-1.4072116847909504,0.17586349804089255,-1.1222931448961702,-0.4206446853327778,-0.7122778837970876,-0.718828915090642,-0.8050930192696104,-0.7967220058822605,177.6,1270.9,1448.5043942769114
NH,Northeast,NH,2019,,-1.4450989439807456,0.08659379230363616,-1.1476137100066945,-0.2568530127038898,-0.7113637980299727,-0.7285945139852028,-0.8087237677704592,-0.8012266106558965,152.5,1209.2,1361.7599622272674
NJ,Northeast,NJ,2000,0.36748795011184643,1.5006354580258334,2.0170511788718053,-0.008188280033099234,-0.4039622001576133,0.32106417219624017,0.16581597386088257,0.23024911845067547,0.22221214828648275,383.84,2776.65,3160.4936804387744
NJ,Northeast,NJ,2001,0.5505662746234223,1.4371742988829261,1.8831466202659208,0.06777341529847379,-0.47979167822654295,0.331320343288967,0.18937178210352032,0.2633228933319247,0.2541042537086441,390.06,2835.2,3225.260480048692
NJ,Northeast,NJ,2002,0.7794141802628921,1.5120016357827724,1.693448495574251,-0.033508845143623574,-0.3812133567369344,0.3468139945983932,0.16196891975090402,0.20147101175620116,0.19678946606539274,374.47,2649.74,3024.213356925836
NJ,Northeast,NJ,2003,0.27594878785605853,1.5186319061409859,1.5930200766198377,0.04245285018794945,-0.46007601392862124,0.35385271843047017,0.14513065983876725,0.16405373273954924,0.16208043148726617,365.8,2544.44,2910.239354620927
NJ,Northeast,NJ,2004,-0.04443828003919922,0.9825271886053837,1.4144806651453248,0.017132285077425105,-0.3675640506845271,0.36069738562995124,0.12571783294533712,0.12346014673401252,0.12426491556386807,356.0,2433.0,2789.307653993026
NJ,Northeast,NJ,2005,0.5047966934955284,1.1691219401151252,1.3475283858423825,0.04245285018794945,-1.1486076747945024,0.3654915796172893,0.12500760757118723,0.08556450823108276,0.09139660561775986,355.0,2333.0,2687.6808414846423
NJ,Northeast,NJ,2006,-0.13597744229498715,1.1160797772494124,1.224782540453655,-0.1854322358067696,-1.1304086000579594,0.3664625945171943,0.1176686120383051,0.06914242706716484,0.07617029692009761,351.5,2291.9,2643.445629349789
NJ,Northeast,NJ,2007,-0.2732861856786691,0.9242755276010733,0.8900211439389435,-0.31203506135939135,-1.0075648455862933,0.3608077315582901,0.05641167351787773,0.03215567158816295,0.03562471749752617,329.3,2213.1,2542.355904728572
NJ,Northeast,NJ,2008,0.8709533425186801,0.5297744412873306,0.9681321364590428,-0.36267619158044,-1.001498487340779,0.35751169575186054,0.04901349253714979,0.06516725973619605,0.06313631194146849,327.3,2298.5,2625.736460451199
